"geocode_str","geo2","geocodenum","p_hs_sigungu2006","p_hs_sido2006","mean2006","gini2006","theil2006","low_inc_dong2006","hi_inc_dong2006","low_inc_sigungu2006","hi_inc_sigungu2006","hsppl2006","d_inc_sigungu2006","x_inc_sigungu_low2006","x_inc_sigungu_high2006","n_inc_sigungu_low2006","n_inc_sigungu_high2006","d_inc_sido2006","x_inc_sido_low2006","x_inc_sido_high2006","n_inc_sido_low2006","n_inc_sido_high2006","p_hs_sigungu2010","p_hs_sido2010","mean2010","gini2010","theil2010","low_inc_dong2010","hi_inc_dong2010","low_inc_sigungu2010","hi_inc_sigungu2010","hsppl2010","d_inc_sigungu2010","x_inc_sigungu_low2010","x_inc_sigungu_high2010","n_inc_sigungu_low2010","n_inc_sigungu_high2010","d_inc_sido2010","x_inc_sido_low2010","x_inc_sido_high2010","n_inc_sido_low2010","n_inc_sido_high2010","d_inc_sigungu_com2010","x_inc_sigungu_low_com2010","n_inc_sigungu_low_com2010","d_inc_sigungu_sch2010","x_inc_sigungu_low_sch2010","n_inc_sigungu_low_sch2010","d_inc_sigungu_es2010","x_inc_sigungu_low_es2010","n_inc_sigungu_low_es2010","d_inc_sigungu_ms2010","x_inc_sigungu_low_ms2010","n_inc_sigungu_low_ms2010","d_inc_sigungu_hs2010","x_inc_sigungu_low_hs2010","n_inc_sigungu_low_hs2010","d_inc_sigungu_cl2010","x_inc_sigungu_low_cl2010","n_inc_sigungu_low_cl2010","x_inc_sigungu_high_es2010","n_inc_sigungu_high_es2010","x_inc_sigungu_high_ms2010","n_inc_sigungu_high_ms2010","x_inc_sigungu_high_hs2010","n_inc_sigungu_high_hs2010","x_inc_sigungu_high_cl2010","n_inc_sigungu_high_cl2010"
"03-046-051","대구광역시 북구","22050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0522758215665817,0.00620181625708938,333.501251220703,0.310103684663773,0.184265464544296,2111,1203,538,147,2118,0.284513056278229,0.196340650320053,0.718580067157745,0.0364204347133636,0.0364204347133636,0.280918955802917,0.208126366138458,0.70546418428421,0.0864094793796539,0.0864094793796539,0.217206791043282,0.278291255235672,0.0620553717017174,0.213173508644104,0.213226333260536,0.0594266802072525,0.337132006883621,0.16406612098217,0.124980673193932,0.306858867406845,0.226209685206413,0.128536462783813,0.345864653587341,0.229844465851784,0.146292015910149,0.281791806221008,0.205891892313957,0.0954637080430984,0.710953176021576,0.124980673193932,0.645253837108612,0.128536462783813,0.623863518238068,0.146292015910149,0.698644399642944,0.0954637080430984
"03-047-051","대구광역시 수성구","22060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0362484566867352,0.00620181625708938,416.828979492188,0.332193225622177,0.20104119181633,2111,1203,373,312,1842,0.487849742174149,0.312972515821457,0.374162644147873,0.0844170451164246,0.0844170451164246,0.280918955802917,0.208126366138458,0.70546418428421,0.0864094793796539,0.0864094793796539,0.270293325185776,0.347973853349686,0.0912289693951607,0.338973701000214,0.378460913896561,0.1501524746418,0.491327285766602,0.305848509073257,0.324961602687836,0.438169956207275,0.368825495243073,0.245904535055161,0.308245867490768,0.386987179517746,0.125072434544563,0.438095241785049,0.0900462940335274,0.331084668636322,0.369189918041229,0.324961602687836,0.385269969701767,0.245904535055161,0.48794037103653,0.125072434544563,0.578869044780731,0.331084668636322
"03-048-051","대구광역시 달서구","22070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0357512794435024,0.00620181625708938,351.220855712891,0.31242248415947,0.183620169758797,2111,1203,610,221,2604,0.457888871431351,0.2126275151968,0.586890399456024,0.0384893231093884,0.0384893231093884,0.280918955802917,0.208126366138458,0.70546418428421,0.0864094793796539,0.0864094793796539,0.170763045549393,0.272088795900345,0.0449574068188667,0.291248381137848,0.235429659485817,0.109615653753281,0.456624716520309,0.206280574202538,0.224974423646927,0.321517407894135,0.296492546796799,0.171409249305725,0.236947789788246,0.216891586780548,0.0907237231731415,0.0915582329034805,0.196555390954018,0.0229203067719936,0.568745017051697,0.224974423646927,0.532098233699799,0.171409249305725,0.692384660243988,0.0907237231731415,0.78052431344986,0.0229203067719936
"03-049-011","대구광역시 달성군","22310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0557689145207405,0.00620181625708938,314.702484130859,0.306297928094864,0.18883490562439,2815,789,233,38,892,0.400045186281204,0.123517535626888,0.75735753774643,0.0458353348076344,0.0458353348076344,0.280918955802917,0.208126366138458,0.70546418428421,0.0864094793796539,0.0864094793796539,0.236029416322708,0.188913121819496,0.0583861730992794,0.291835367679596,0.138183549046516,0.0539741888642311,0.313460826873779,0.13415901362896,0.0544984117150307,0.607843160629272,0.0838977992534637,0.202970892190933,0.28063240647316,0.16283643245697,0.15621118247509,1,0,1,0.811342597007751,0.0544984117150307,0.713131308555603,0.202970892190933,0.680952370166779,0.15621118247509,0,1
"04-050-052","인천광역시 중구","23010",0.122352458536625,0.0221045725047588,305.584106445312,0.363121122121811,0.242849826812744,1,1,30,4,59,0.866666674613953,0.0666666701436043,0.5,0.433333337306976,0.433333337306976,0.17588022351265,0.0878455340862274,0.891501724720001,0.0206527281552553,0.0206527281552553,0.0933505445718765,0.0181513447314501,332.969635009766,0.314219087362289,0.186824098229408,2287,1100,96,38,495,0.54550439119339,0.208702921867371,0.527249455451965,0.069206178188324,0.069206178188324,0.181777134537697,0.242761164903641,0.702122211456299,0.0551166273653507,0.0551166273653507,0.122664138674736,0.436432927846909,0.0234813131392002,0.476190477609634,0.174785867333412,0.223173901438713,0.535897433757782,0.256458818912506,0.299012571573257,0.43719807267189,0.218799471855164,0.222046300768852,0.392083644866943,0.100416421890259,0.103976555168629,0.75,0.078125,0.296875,0.444528609514236,0.299012571573257,0.559154212474823,0.222046300768852,0.795607030391693,0.103976555168629,0.625,0.296875
"04-051-051","인천광역시 동구","23020",0.101404599845409,0.0221045725047588,252.321319580078,0.260191589593887,0.122033216059208,2,0,33,1,71,0.69696968793869,0.0275482088327408,0.90909093618393,0.0633608847856522,0.0633608847856522,0.17588022351265,0.0878455340862274,0.891501724720001,0.0206527281552553,0.0206527281552553,0.0282821953296661,0.0181513447314501,292.042846679688,0.328645795583725,0.208770930767059,2111,1203,139,17,431,0.316123574972153,0.10259871929884,0.838895440101624,0.0596136003732681,0.0596136003732681,0.181777134537697,0.242761164903641,0.702122211456299,0.0551166273653507,0.0551166273653507,0.266178280115128,0.317042529582977,0.0941642299294472,0.164458528161049,0.118475362658501,0.0254446268081665,0.267307698726654,0.130910784006119,0.0634843409061432,0.368686854839325,0.152777776122093,0.100308641791344,0.49230769276619,0.0654079243540764,0.0842890441417694,0.571428596973419,0.085260771214962,0.168707489967346,0.805604875087738,0.0634843409061432,0.746913552284241,0.100308641791344,0.850303053855896,0.0842890441417694,0.746031761169434,0.168707489967346
"04-053-051","인천광역시 연수구","23040",0.045910619199276,0.0221045725047588,370.567932128906,0.301414012908936,0.169319570064545,13,4,95,23,322,0.428832948207855,0.159049704670906,0.656944394111633,0.184005871415138,0.184005871415138,0.17588022351265,0.0878455340862274,0.891501724720001,0.0206527281552553,0.0206527281552553,0.040225051343441,0.0181513447314501,428.785614013672,0.316144675016403,0.182694151997566,2111,1203,278,298,1770,0.545724511146545,0.337915897369385,0.315236985683441,0.0935971140861511,0.0935971140861511,0.181777134537697,0.242761164903641,0.702122211456299,0.0551166273653507,0.0551166273653507,0.234500661492348,0.483786255121231,0.0790870785713196,0.345789790153503,0.435632735490799,0.133291378617287,0.554054081439972,0.350089997053146,0.36983796954155,0.385327935218811,0.404501885175705,0.212474226951599,0.350427359342575,0.418401896953583,0.163196206092834,0.146314635872841,0.355921298265457,0.0734746977686882,0.280072003602982,0.36983796954155,0.383023887872696,0.212474226951599,0.418401896953583,0.163196206092834,0.570604026317596,0.0734746977686882
"04-054-051","인천광역시 남동구","23050",0.0466862991452217,0.0221045725047588,298.250854492188,0.304449081420898,0.176068648695946,16,0,193,13,449,0.560382604598999,0.0566585138440132,0.841161012649536,0.102180473506451,0.102180473506451,0.17588022351265,0.0878455340862274,0.891501724720001,0.0206527281552553,0.0206527281552553,0.0238191671669483,0.0181513447314501,352.482391357422,0.314948350191116,0.189420834183693,2111,1203,793,206,2973,0.381315886974335,0.177208036184311,0.682164967060089,0.0364204347133636,0.0364204347133636,0.181777134537697,0.242761164903641,0.702122211456299,0.0551166273653507,0.0551166273653507,0.227344572544098,0.268612563610077,0.0616958476603031,0.33678737282753,0.201254770159721,0.108233198523521,0.383675515651703,0.190113455057144,0.129551976919174,0.346744865179062,0.212104126811028,0.139667540788651,0.412419527769089,0.174395218491554,0.160055667161942,0.57619047164917,0.159682542085648,0.374576717615128,0.680334568023682,0.129551976919174,0.648228347301483,0.139667540788651,0.665549099445343,0.160055667161942,0.465740740299225,0.374576717615128
"04-055-051","인천광역시 부평구","23060",0.0399835631251335,0.0221045725047588,313.814056396484,0.28464874625206,0.154242172837257,12,1,192,22,533,0.487215906381607,0.0867025330662727,0.75667667388916,0.156620815396309,0.156620815396309,0.17588022351265,0.0878455340862274,0.891501724720001,0.0206527281552553,0.0206527281552553,0.0324535183608532,0.0181513447314501,338.691467285156,0.318362981081009,0.189580380916595,2111,1203,719,187,2680,0.396592110395432,0.1773761510849,0.681997060775757,0.0844170451164246,0.0844170451164246,0.181777134537697,0.242761164903641,0.702122211456299,0.0551166273653507,0.0551166273653507,0.165230244398117,0.308979481458664,0.0381767451763153,0.16061732172966,0.223395973443985,0.0265711843967438,0.18677482008934,0.21590268611908,0.0408938489854336,0.26997521519661,0.220977813005447,0.0951854512095451,0.328738391399384,0.205561444163322,0.114059098064899,0.61709600687027,0.115964092314243,0.378763794898987,0.743203461170197,0.0408938489854336,0.683836758136749,0.0951854512095451,0.680379450321198,0.114059098064899,0.505272090435028,0.378763794898987
"04-056-051","인천광역시 계양구","23070",0.0232129283249378,0.0221045725047588,310.101989746094,0.281959295272827,0.145680174231529,19,2,144,14,379,0.393849194049835,0.080734983086586,0.830416977405548,0.0888480693101883,0.0888480693101883,0.17588022351265,0.0878455340862274,0.891501724720001,0.0206527281552553,0.0206527281552553,0.0212611053138971,0.0181513447314501,355.217468261719,0.299920439720154,0.169850423932076,2111,1203,507,177,2267,0.240163132548332,0.238373786211014,0.682799458503723,0.0384893231093884,0.0384893231093884,0.181777134537697,0.242761164903641,0.702122211456299,0.0551166273653507,0.0551166273653507,0.127103447914124,0.33863428235054,0.0246378462761641,0.108049802482128,0.278007656335831,0.0142358178272843,0.266121387481689,0.257168978452682,0.0750940293073654,0.164439782500267,0.255946636199951,0.0463924184441566,0.223617285490036,0.28378289937973,0.0558761246502399,0.287940949201584,0.250126123428345,0.173496291041374,0.667737007141113,0.0750940293073654,0.697660982608795,0.0463924184441566,0.660340964794159,0.0558761246502399,0.57637757062912,0.173496291041374
"04-057-051","인천광역시 서구","23080",0.0431421436369419,0.0221045725047588,288.59912109375,0.283171683549881,0.154460847377777,3,1,151,10,385,0.589403986930847,0.0534495301544666,0.807087898254395,0.139462560415268,0.139462560415268,0.17588022351265,0.0878455340862274,0.891501724720001,0.0206527281552553,0.0206527281552553,0.0416991375386715,0.0181513447314501,363.789642333984,0.289092928171158,0.161189466714859,2111,1203,509,197,2419,0.441504687070847,0.214643970131874,0.554587721824646,0.142754063010216,0.142754063010216,0.181777134537697,0.242761164903641,0.702122211456299,0.0551166273653507,0.0551166273653507,0.215806722640991,0.315068483352661,0.0560701638460159,0.42279902100563,0.242842316627502,0.197342246770859,0.41070818901062,0.251397013664246,0.211836352944374,0.450135350227356,0.235593438148499,0.248486772179604,0.482586413621902,0.213575586676598,0.235011056065559,0.730769217014313,0.0769230797886848,0.256410270929337,0.536766648292542,0.211836352944374,0.515919804573059,0.248486772179604,0.551413357257843,0.235011056065559,0.666666686534882,0.256410270929337
"04-052-052","인천광역시 미추홀구","23090",0.0531679540872574,0.0221045725047588,299.504913330078,0.298489362001419,0.170556843280792,1,0,176,14,407,0.678571403026581,0.056076493114233,0.704961597919464,0.238961905241013,0.238961905241013,0.17588022351265,0.0878455340862274,0.891501724720001,0.0206527281552553,0.0206527281552553,0.0339418426156044,0.0181513447314501,325.708404541016,0.310883313417435,0.178057640790939,2287,1100,565,133,1987,0.414305686950684,0.1562170535326,0.663628816604614,0.0814064219594002,0.0814064219594002,0.181777134537697,0.242761164903641,0.702122211456299,0.0551166273653507,0.0551166273653507,0.167139485478401,0.311816513538361,0.0340117067098618,0.268282324075699,0.221965044736862,0.0721691101789474,0.490706861019135,0.15509569644928,0.20458060503006,0.407557368278503,0.171736508607864,0.123239897191525,0.295993119478226,0.216813430190086,0.0900406166911125,0.229885056614876,0.300484865903854,0.0985454022884369,0.64032369852066,0.20458060503006,0.70502358675003,0.123239897191525,0.693145930767059,0.0900406166911125,0.600969731807709,0.0985454022884369
"04-058-011","인천광역시 강화군","23310",0.107875227928162,0.0221045725047588,180.269226074219,0.292620897293091,0.153802499175072,0,0,9,0,15,0,0,0,0,1,0.17588022351265,0.0878455340862274,0.891501724720001,0.0206527281552553,0.0206527281552553,0.0381239876151085,0.0181513447314501,272.516296386719,0.41232693195343,0.31306067109108,2815,789,33,9,93,0.30303031206131,0.193560600280762,0.709722220897675,0.0458353348076344,0.0458353348076344,0.181777134537697,0.242761164903641,0.702122211456299,0.0551166273653507,0.0551166273653507,0.157392680644989,0.287387400865555,0.087122417986393,0.372549027204514,0.218175455927849,0.163660764694214,0.25,0.293749988079071,0.118749998509884,0.5,0.0692307725548744,0.480769217014313,0.375,0.10416666418314,0.0625,0.666666686534882,0.238095238804817,0.523809552192688,0.587499976158142,0.118749998509884,0.449999988079071,0.480769217014313,0.833333313465118,0.0625,0.238095238804817,0.523809552192688
"04-059-037","인천광역시 옹진군","23320",0,0.0221045725047588,217.5,0.241287350654602,0.105343215167522,2,0,2,0,4,0,0,0,0,1,0.17588022351265,0.0878455340862274,0.891501724720001,0.0206527281552553,0.0206527281552553,0.0176134072244167,0.0181513447314501,166.931198120117,0.274591594934464,0.143688648939133,650,111,11,0,14,0,0,0,0.0400061309337616,0.0400061309337616,0.181777134537697,0.242761164903641,0.702122211456299,0.0551166273653507,0.0551166273653507,0.16666667163372,0.238095238804817,0.0476190485060215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
"05-060-051","광주광역시 동구","24010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0359096229076385,0.00814943015575409,335.800384521484,0.389238864183426,0.275745630264282,2111,1203,143,25,383,0.335384607315063,0.13722425699234,0.784922778606415,0.069206178188324,0.069206178188324,0.065105251967907,0.222876071929932,0.771734476089478,0.00538946455344558,0.00538946455344558,0.290434420108795,0.252539753913879,0.095634713768959,0.16194361448288,0.182005286216736,0.0261779110878706,0.46996995806694,0.0944584682583809,0.128883004188538,0.46059113740921,0.097509577870369,0.0945539101958275,0.366666674613953,0.187583833932877,0.108976766467094,0.159969493746758,0.205294206738472,0.071127824485302,0.776658535003662,0.128883004188538,0.807936489582062,0.0945539101958275,0.70343941450119,0.108976766467094,0.723577976226807,0.071127824485302
"05-061-051","광주광역시 서구","24020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0432441085577011,0.00814943015575409,347.270843505859,0.303726851940155,0.176981076598167,2111,1203,369,95,1374,0.459164172410965,0.168559744954109,0.654721558094025,0.0596136003732681,0.0596136003732681,0.065105251967907,0.222876071929932,0.771734476089478,0.00538946455344558,0.00538946455344558,0.191804528236389,0.345372349023819,0.0538023598492146,0.287155479192734,0.243676826357841,0.0893359705805779,0.39207199215889,0.214284494519234,0.149664685130119,0.296969711780548,0.254470884799957,0.123489201068878,0.277777791023254,0.259092658758163,0.0931756496429443,0.324999988079071,0.201666668057442,0.126111105084419,0.636050820350647,0.149664685130119,0.622039914131165,0.123489201068878,0.64773166179657,0.0931756496429443,0.672222197055817,0.126111105084419
"05-062-051","광주광역시 남구","24030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0199850425124168,0.00814943015575409,338.083038330078,0.295129686594009,0.163784384727478,2111,1203,165,62,707,0.48347994685173,0.208406165242195,0.554629266262054,0.0541597008705139,0.0541597008705139,0.065105251967907,0.222876071929932,0.771734476089478,0.00538946455344558,0.00538946455344558,0.268096268177032,0.226771339774132,0.0775403156876564,0.253554433584213,0.23555813729763,0.0702749863266945,0.53732842206955,0.164512872695923,0.251182794570923,0.5,0.200634926557541,0.272698402404785,0.129902392625809,0.285008639097214,0.046093575656414,0.617132842540741,0.0861745104193687,0.506455063819885,0.584304332733154,0.251182794570923,0.526666641235352,0.272698402404785,0.668897807598114,0.046093575656414,0.407370418310165,0.506455063819885
"05-063-051","광주광역시 북구","24040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0733148604631424,0.00814943015575409,324.166625976562,0.297989696264267,0.170221716165543,2111,1203,440,132,1870,0.260606050491333,0.212434604763985,0.708115339279175,0.0935971140861511,0.0935971140861511,0.065105251967907,0.222876071929932,0.771734476089478,0.00538946455344558,0.00538946455344558,0.210926502943039,0.264832049608231,0.06559257209301,0.169360116124153,0.220825508236885,0.0384719409048557,0.24479615688324,0.217243850231171,0.0832786709070206,0.39567568898201,0.210924655199051,0.164738342165947,0.345507442951202,0.258252382278442,0.150747016072273,0.139225631952286,0.169467836618423,0.0722722038626671,0.69947749376297,0.0832786709070206,0.624337017536163,0.164738342165947,0.591000616550446,0.150747016072273,0.758259952068329,0.0722722038626671
"05-064-051","광주광역시 광산구","24050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0428863614797592,0.00814943015575409,340.89306640625,0.296526432037354,0.174164831638336,2111,1203,365,114,1717,0.362605154514313,0.209856167435646,0.671907901763916,0.0364204347133636,0.0364204347133636,0.065105251967907,0.222876071929932,0.771734476089478,0.00538946455344558,0.00538946455344558,0.152780935168266,0.257793366909027,0.0286047104746103,0.306287407875061,0.206752195954323,0.0818147584795952,0.492172926664352,0.184388190507889,0.22612838447094,0.419879049062729,0.23879237473011,0.234889730811119,0.287840276956558,0.213382437825203,0.0876061543822289,0.439915955066681,0.0882328376173973,0.185143783688545,0.589483439922333,0.22612838447094,0.526317894458771,0.234889730811119,0.699011385440826,0.0876061543822289,0.726623356342316,0.185143783688545
"06-065-053","대전광역시 동구","25010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0341749340295792,0.00718170683830976,327.417724609375,0.317447453737259,0.189824298024178,1988,1117,303,70,1096,0.389674693346024,0.161341518163681,0.698378264904022,0.069206178188324,0.069206178188324,0.326442539691925,0.323450863361359,0.521455228328705,0.155093923211098,0.155093923211098,0.212319582700729,0.30521222949028,0.0654841810464859,0.204222247004509,0.239322453737259,0.0517412312328815,0.384164214134216,0.221499875187874,0.149726301431656,0.387959867715836,0.112217977643013,0.093624047935009,0.25133690237999,0.257219791412354,0.0770349130034447,0.180869564414024,0.290871769189835,0.040123175829649,0.628773808479309,0.149726301431656,0.794157981872559,0.093624047935009,0.665745317935944,0.0770349130034447,0.669005036354065,0.040123175829649
"06-066-051","대전광역시 중구","25020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0479672774672508,0.00718170683830976,343.289825439453,0.303464710712433,0.17193241417408,2111,1203,214,73,956,0.625976204872131,0.146591708064079,0.429734617471695,0.0596136003732681,0.0596136003732681,0.326442539691925,0.323450863361359,0.521455228328705,0.155093923211098,0.155093923211098,0.242276787757874,0.374046593904495,0.0853605419397354,0.295315891504288,0.250481933355331,0.118674665689468,0.395282745361328,0.190435722470284,0.176158532500267,0.506666660308838,0.179472431540489,0.303646951913834,0.37304076552391,0.283546954393387,0.178691610693932,0.833333313465118,0.133333340287209,0.75555557012558,0.63340574502945,0.176158532500267,0.516880631446838,0.303646951913834,0.537761449813843,0.178691610693932,0.111111111938953,0.75555557012558
"06-067-051","대전광역시 서구","25030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03507474437356,0.00718170683830976,390.286895751953,0.288803189992905,0.154090702533722,2111,1203,365,256,2093,0.493525266647339,0.28984010219574,0.413248598575592,0.0541597008705139,0.0541597008705139,0.326442539691925,0.323450863361359,0.521455228328705,0.155093923211098,0.155093923211098,0.244300588965416,0.46177276968956,0.0862496569752693,0.370818734169006,0.355196326971054,0.17877209186554,0.52527791261673,0.259050816297531,0.356661885976791,0.3893081843853,0.375065296888351,0.200332477688789,0.331397354602814,0.401941984891891,0.160994857549667,0.28232404589653,0.307966738939285,0.180939540266991,0.384287297725677,0.356661885976791,0.42460224032402,0.200332477688789,0.437063127756119,0.160994857549667,0.511093735694885,0.180939540266991
"06-068-051","대전광역시 유성구","25040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0341361239552498,0.00718170683830976,458.452362060547,0.273561865091324,0.140155300498009,2111,1203,100,274,1390,0.512773752212524,0.515924751758575,0.18829371035099,0.0935971140861511,0.0935971140861511,0.326442539691925,0.323450863361359,0.521455228328705,0.155093923211098,0.155093923211098,0.274891763925552,0.634373784065247,0.0937517285346985,0.390384614467621,0.515085279941559,0.187750175595284,0.579992353916168,0.497988730669022,0.363395839929581,0.473904937505722,0.548100829124451,0.277073949575424,0.308507174253464,0.559080421924591,0.123748943209648,0.200251579284668,0.385116100311279,0.0699082762002945,0.138615429401398,0.363395839929581,0.174825251102448,0.277073949575424,0.3171706199646,0.123748943209648,0.544975638389587,0.0699082762002945
"06-069-051","대전광역시 대덕구","25050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037005715072155,0.00718170683830976,355.192901611328,0.28433546423912,0.15687283873558,2111,1203,211,67,980,0.244181931018829,0.22341550886631,0.703592121601105,0.0364204347133636,0.0364204347133636,0.326442539691925,0.323450863361359,0.521455228328705,0.155093923211098,0.155093923211098,0.13983978331089,0.435137927532196,0.0327505581080914,0.199718043208122,0.25501361489296,0.0528065972030163,0.512710988521576,0.14355394244194,0.208278223872185,0.316308230161667,0.323634207248688,0.118995763361454,0.314645320177078,0.238128736615181,0.185349076986313,0.0833333358168602,0.316645801067352,0.0632561519742012,0.648167848587036,0.208278223872185,0.557370007038116,0.118995763361454,0.576522171497345,0.185349076986313,0.620098054409027,0.0632561519742012
"07-070-051","울산광역시 중구","26010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0415660366415977,0.00893929414451122,392.195922851562,0.298379391431808,0.167149275541306,2111,1203,201,142,1226,0.332702696323395,0.358988046646118,0.508145034313202,0.069206178188324,0.069206178188324,0.159540668129921,0.371619015932083,0.599250555038452,0.0291304215788841,0.0291304215788841,0.266038298606873,0.29901385307312,0.0812907963991165,0.226685792207718,0.410555779933929,0.0943622291088104,0.324074059724808,0.371962994337082,0.149798855185509,0.369727045297623,0.362938940525055,0.204326182603836,0.184313729405403,0.429044365882874,0.0847053378820419,0.875,0.0625,0.875,0.478238135576248,0.149798855185509,0.432734876871109,0.204326182603836,0.486250281333923,0.0847053378820419,0.0625,0.875
"07-071-051","울산광역시 남구","26020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0207476168870926,0.00893929414451122,395.601196289062,0.282725125551224,0.150109589099884,2111,1203,277,240,2020,0.324548751115799,0.370401471853256,0.427505046129227,0.0596136003732681,0.0596136003732681,0.159540668129921,0.371619015932083,0.599250555038452,0.0291304215788841,0.0291304215788841,0.172540038824081,0.516921401023865,0.0560566186904907,0.236422255635262,0.425237536430359,0.0781564190983772,0.372382313013077,0.395692557096481,0.200594082474709,0.232641503214836,0.480234116315842,0.0667148604989052,0.19245719909668,0.456843167543411,0.0606962703168392,0.0882352963089943,0.304878979921341,0.0808795318007469,0.403713345527649,0.200594082474709,0.453051030635834,0.0667148604989052,0.482460558414459,0.0606962703168392,0.614241480827332,0.0808795318007469
"07-072-051","울산광역시 동구","26030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0473375581204891,0.00893929414451122,354.415008544922,0.28163731098175,0.152515634894371,2111,1203,163,63,924,0.234297394752502,0.256163626909256,0.662772595882416,0.0541597008705139,0.0541597008705139,0.159540668129921,0.371619015932083,0.599250555038452,0.0291304215788841,0.0291304215788841,0.114754095673561,0.390361547470093,0.0240961071103811,0.201927050948143,0.306717455387115,0.0454494133591652,0.305555552244186,0.2733413875103,0.111640490591526,0.357142865657806,0.317800462245941,0.187843278050423,0.231182798743248,0.214322879910469,0.0474538877606392,0.135265693068504,0.403614193201065,0.080656573176384,0.615018129348755,0.111640490591526,0.494356274604797,0.187843278050423,0.738223254680634,0.0474538877606392,0.515729248523712,0.080656573176384
"07-073-051","울산광역시 북구","26040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0513260699808598,0.00893929414451122,384.031982421875,0.278256744146347,0.155871093273163,2111,1203,136,98,1165,0.253151267766953,0.382146328687668,0.530325531959534,0.0935971140861511,0.0935971140861511,0.159540668129921,0.371619015932083,0.599250555038452,0.0291304215788841,0.0291304215788841,0.107897005975246,0.516547620296478,0.0226108748465776,0.165757864713669,0.443437337875366,0.0442127734422684,0.391601353883743,0.365425020456314,0.176343619823456,0.299575835466385,0.469475239515305,0.112079434096813,0.256944447755814,0.396733164787292,0.0742892697453499,0.333333343267441,0.333333343267441,0.333333343267441,0.45823135972023,0.176343619823456,0.418445318937302,0.112079434096813,0.528977572917938,0.0742892697453499,0.333333343267441,0.333333343267441
"07-074-011","울산광역시 울주군","26310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0765501633286476,0.00893929414451122,331.735595703125,0.309555023908615,0.183774873614311,2815,789,226,79,1135,0.258261442184448,0.239648818969727,0.685577630996704,0.0458353348076344,0.0458353348076344,0.159540668129921,0.371619015932083,0.599250555038452,0.0291304215788841,0.0291304215788841,0.120323561131954,0.372731864452362,0.0291635133326054,0.209978699684143,0.311272382736206,0.0683444738388062,0.263860017061234,0.292885929346085,0.0896788462996483,0.261904776096344,0.310429960489273,0.0784110799431801,0.314814805984497,0.283853948116302,0.148438140749931,0.220779225230217,0.376984119415283,0.143217891454697,0.617435216903687,0.0896788462996483,0.611158967018127,0.0784110799431801,0.567707896232605,0.148438140749931,0.47979798913002,0.143217891454697
