"region","region_annex","area","geocodenum","geo2","geo_annex","lowedu","hiedu","pedu_N","faminc_rank","pct_N","tier1","tier2","tier3","tier4","tier5","seoul4y","medstem","col_N","workexp","langabroad","exam","license","exp_N","repeat","repeat_N","englishscore","english_N","goodjob","goodjob_N","incom_rank","incom_N","tier2_pct_gap","tier2_pct_lb","tier2_pct_ub","tier2_p80_margin","tier2_p20_margin","tier2_pct_prop","tier2_pct_mor","tier3_pct_gap","tier3_pct_lb","tier3_pct_ub","tier3_p80_margin","tier3_p20_margin","tier3_pct_prop","tier3_pct_mor","tier4_pct_gap","tier4_pct_lb","tier4_pct_ub","tier4_p80_margin","tier4_p20_margin","tier4_pct_prop","tier4_pct_mor","tier5_pct_gap","tier5_pct_lb","tier5_pct_ub","tier5_p80_margin","tier5_p20_margin","tier5_pct_prop","tier5_pct_mor","seoul4y_pct_gap","seoul4y_pct_lb","seoul4y_pct_ub","seoul4y_p80_margin","seoul4y_p20_margin","seoul4y_pct_prop","seoul4y_pct_mor","medstem_pct_gap","medstem_pct_lb","medstem_pct_ub","medstem_p80_margin","medstem_p20_margin","medstem_pct_prop","medstem_pct_mor","col_pct_N","goodjob_pct_gap","goodjob_pct_lb","goodjob_pct_ub","goodjob_p80_margin","goodjob_p20_margin","goodjob_pct_prop","goodjob_pct_mor","goodjob_pct_N","incom_pct_gap","incom_pct_lb","incom_pct_ub","incom_p80_margin","incom_p20_margin","incom_pct_mean","incom_pct_N","tier2_pedu_gap","tier2_pedu_lb","tier2_pedu_ub","tier2_hiedu_margin","tier2_lowedu_margin","tier2_pedu_prop","tier2_pedu_mor","tier3_pedu_gap","tier3_pedu_lb","tier3_pedu_ub","tier3_hiedu_margin","tier3_lowedu_margin","tier3_pedu_prop","tier3_pedu_mor","tier4_pedu_gap","tier4_pedu_lb","tier4_pedu_ub","tier4_hiedu_margin","tier4_lowedu_margin","tier4_pedu_prop","tier4_pedu_mor","tier5_pedu_gap","tier5_pedu_lb","tier5_pedu_ub","tier5_hiedu_margin","tier5_lowedu_margin","tier5_pedu_prop","tier5_pedu_mor","seoul4y_pedu_gap","seoul4y_pedu_lb","seoul4y_pedu_ub","seoul4y_hiedu_margin","seoul4y_lowedu_margin","seoul4y_pedu_prop","seoul4y_pedu_mor","medstem_pedu_gap","medstem_pedu_lb","medstem_pedu_ub","medstem_hiedu_margin","medstem_lowedu_margin","medstem_pedu_prop","medstem_pedu_mor","col_pedu_N","goodjob_pedu_gap","goodjob_pedu_lb","goodjob_pedu_ub","goodjob_hiedu_margin","goodjob_lowedu_margin","goodjob_pedu_prop","goodjob_pedu_mor","goodjob_pedu_N","incom_pedu_gap","incom_pedu_lb","incom_pedu_ub","incom_hiedu_margin","incom_lowedu_margin","incom_pedu_mean","incom_pedu_N","tier2_gender_gap","tier2_gender_lb","tier2_gender_ub","tier2_women_margin","tier2_men_margin","tier2_gender_prop","tier2_gender_mor","tier3_gender_gap","tier3_gender_lb","tier3_gender_ub","tier3_women_margin","tier3_men_margin","tier3_gender_prop","tier3_gender_mor","tier4_gender_gap","tier4_gender_lb","tier4_gender_ub","tier4_women_margin","tier4_men_margin","tier4_gender_prop","tier4_gender_mor","tier5_gender_gap","tier5_gender_lb","tier5_gender_ub","tier5_women_margin","tier5_men_margin","tier5_gender_prop","tier5_gender_mor","seoul4y_gender_gap","seoul4y_gender_lb","seoul4y_gender_ub","seoul4y_women_margin","seoul4y_men_margin","seoul4y_gender_prop","seoul4y_gender_mor","medstem_gender_gap","medstem_gender_lb","medstem_gender_ub","medstem_women_margin","medstem_men_margin","medstem_gender_prop","medstem_gender_mor","col_gender_N","goodjob_gender_gap","goodjob_gender_lb","goodjob_gender_ub","goodjob_women_margin","goodjob_men_margin","goodjob_gender_prop","goodjob_gender_mor","goodjob_gender_N","incom_gender_gap","incom_gender_lb","incom_gender_ub","incom_women_margin","incom_men_margin","incom_gender_mean","incom_gender_N","sig_pct_tier2","sig_pct_tier3","sig_pct_tier4","sig_pct_tier5","sig_pct_seoul4y","sig_pct_medstem","sig_pct_goodjob","sig_pct_incom","sig_pedu_tier2","sig_pedu_tier3","sig_pedu_tier4","sig_pedu_tier5","sig_pedu_seoul4y","sig_pedu_medstem","sig_pedu_goodjob","sig_pedu_incom","sig_gender_tier2","sig_gender_tier3","sig_gender_tier4","sig_gender_tier5","sig_gender_seoul4y","sig_gender_medstem","sig_gender_goodjob","sig_gender_incom","tier2_pct_ratio","tier2_pct_gap_rel","tier3_pct_ratio","tier3_pct_gap_rel","tier4_pct_ratio","tier4_pct_gap_rel","tier5_pct_ratio","tier5_pct_gap_rel","seoul4y_pct_ratio","seoul4y_pct_gap_rel","medstem_pct_ratio","medstem_pct_gap_rel","goodjob_pct_ratio","goodjob_pct_gap_rel","tier2_pedu_ratio","tier2_pedu_gap_rel","tier3_pedu_ratio","tier3_pedu_gap_rel","tier4_pedu_ratio","tier4_pedu_gap_rel","tier5_pedu_ratio","tier5_pedu_gap_rel","seoul4y_pedu_ratio","seoul4y_pedu_gap_rel","medstem_pedu_ratio","medstem_pedu_gap_rel","goodjob_pedu_ratio","goodjob_pedu_gap_rel","tier2_gender_ratio","tier2_gender_gap_rel","tier3_gender_ratio","tier3_gender_gap_rel","tier4_gender_ratio","tier4_gender_gap_rel","tier5_gender_ratio","tier5_gender_gap_rel","seoul4y_gender_ratio","seoul4y_gender_gap_rel","medstem_gender_ratio","medstem_gender_gap_rel","goodjob_gender_ratio","goodjob_gender_gap_rel"
"종로구",0,"서울특별시",11010,"서울특별시 종로구","서울특별시 종로구",0.547512590885162,0.223049759864807,1243,52.1723442077637,1131,0.0694988146424294,0.189672991633415,0.21579509973526,0.223994806408882,0.391471087932587,0.335060507059097,0.166242569684982,1243,0.695043444633484,0.160863474011421,0.146275147795677,0.579797267913818,1131,0.402535289525986,1127,0.40092259645462,1131,0.182303443551064,864,49.1014518737793,923,0.130211696028709,0.0845830962061882,0.175840303301811,0.258305639028549,0.12809394299984,0.197033420205116,2.36969947814941,0.118967086076736,0.0706052705645561,0.167328909039497,0.279603213071823,0.160636126995087,0.223828747868538,2.02744507789612,0.127483829855919,0.0787694975733757,0.176198169589043,0.292212247848511,0.164728417992592,0.232438340783119,2.09284734725952,0.167783960700035,0.106590241193771,0.228977680206299,0.48145467042923,0.313670724630356,0.403784096240997,2.03176307678223,0.145975530147552,0.0865219309926033,0.205429121851921,0.415687024593353,0.269711494445801,0.347825169563293,1.92639422416687,0.0406509116292,-0.00257084472104907,0.0838726684451103,0.186510622501373,0.145859718322754,0.167686238884926,1.34237897396088,1131,0.0976717174053192,0.0455308184027672,0.149812608957291,0.228860214352608,0.131188496947289,0.183629974722862,1.96473848819733,796,10.5539293289185,6.33332633972168,14.7745323181152,54.6388549804688,44.0849266052246,49.7481689453125,845,0.187911689281464,0.123047292232513,0.252776086330414,0.316682517528534,0.128770813345909,0.189672991633415,3.13557004928589,0.163985148072243,0.0975467339158058,0.230423554778099,0.328475207090378,0.164490059018135,0.21579509973526,2.48457717895508,0.180061832070351,0.112717740237713,0.247405916452408,0.348708212375641,0.16864638030529,0.223994806408882,2.63933992385864,0.198318928480148,0.122646823525429,0.273991048336029,0.534111559391022,0.335792660713196,0.391471087932587,2.2676842212677,0.196161910891533,0.1224260404706,0.269897788763046,0.473075538873672,0.276913613080978,0.335060507059097,2.34437966346741,0.0447845347225666,-0.00644455896690488,0.0960136279463768,0.18729792535305,0.142513394355774,0.166242569684982,1.38667047023773,1243,0.044372521340847,-0.0273688845336437,0.116113930940628,0.218141540884972,0.173769026994705,0.182303443551064,1.32659804821014,864,5.46321392059326,-0.122358754277229,11.0487871170044,52.5194129943848,47.0561981201172,49.1014518737793,923,-0.0408780612051487,-0.0895708203315735,0.00781470257788897,0.173547357320786,0.214425429701805,0.197033420205116,0.769327640533447,-0.0687053874135017,-0.119662687182426,-0.017748087644577,0.184528440237045,0.253233820199966,0.223828747868538,0.667294323444366,-0.0601678788661957,-0.111721716821194,-0.00861404277384281,0.197965279221535,0.258133172988892,0.232438340783119,0.709378480911255,-0.0323713012039661,-0.0986361652612686,0.0338935628533363,0.385408312082291,0.417779594659805,0.403784096240997,0.873925805091858,0.00516761420294642,-0.0581114776432514,0.0684467107057571,0.350771188735962,0.345603585243225,0.347825169563293,1.02303111553192,-0.181698992848396,-0.224085584282875,-0.139312386512756,0.0677549093961716,0.249453887343407,0.167686238884926,0.218674272298813,1131,-0.0903575569391251,-0.147514954209328,-0.0332001484930515,0.131322950124741,0.221680492162704,0.183629974722862,0.5307776927948,796,-15.2030582427979,-19.8445663452148,-10.5615501403809,41.365894317627,56.5689506530762,49.7481689453125,845,"significant","significant","significant","significant","significant","not significant","significant","significant","significant","significant","significant","significant","significant","not significant","not significant","not significant","not significant","significant","significant","not significant","not significant","significant","significant","significant",2.01653289794922,0.660860955715179,1.74059987068176,0.531509399414062,1.77390313148499,0.548462986946106,1.53490471839905,0.415528893470764,1.54122841358185,0.419680744409561,1.27869868278503,0.242422461509705,1.74451434612274,0.531894207000732,2.45927238464355,0.990714013576508,1.99693048000336,0.759911358356476,2.06768870353699,0.80386608839035,1.59059929847717,0.506599187850952,1.70838665962219,0.585452198982239,1.31424784660339,0.26939269900322,1.25535345077515,0.243399247527122,0.809359967708588,-0.207467645406723,0.72868800163269,-0.30695515871048,0.766911447048187,-0.258855223655701,0.922515869140625,-0.0801698267459869,1.01495242118835,0.0148569298908114,0.271612972021103,-1.08356535434723,0.592397391796112,-0.492063224315643
"성동구",0,"서울특별시",11040,"서울특별시 성동구","서울특별시 성동구",0.617600560188293,0.147431612014771,474,47.5087394714355,434,0.0243555046617985,0.122365608811378,0.127414807677269,0.130032986402512,0.284957110881805,0.279898911714554,0.101263448596001,474,0.666528463363647,0.158055260777473,0.128785088658333,0.56492155790329,434,0.30564072728157,431,0.369481891393661,434,0.132316678762436,318,44.7389907836914,345,0.0786829069256783,0.0123721286654472,0.14499369263649,0.172932848334312,0.0942499488592148,0.130525335669518,2.0088427066803,0.0822178348898888,0.0154189122840762,0.14901676774025,0.180506005883217,0.0982881635427475,0.13606595993042,2.02014541625977,0.0833101198077202,0.0164819192141294,0.150138333439827,0.18386772274971,0.100557595491409,0.138938963413239,2.01457738876343,0.166300147771835,0.0725159421563148,0.260084360837936,0.38692170381546,0.220621556043625,0.297098308801651,2.22976231575012,0.151393562555313,0.0572144947946072,0.24557264149189,0.376386761665344,0.224993199110031,0.294819205999374,2.07914113998413,0.0487864725291729,-0.00719755794852972,0.104770496487617,0.127793461084366,0.0790069922804832,0.101425133645535,1.70708799362183,434,0.0475217327475548,-0.0416922532021999,0.1367357224226,0.166009336709976,0.118487603962421,0.139102786779404,1.48077881336212,294,11.2382125854492,3.59497356414795,18.8814525604248,50.4390296936035,39.2008171081543,44.1910705566406,318,0.124620042741299,0.0192508269101381,0.229989245533943,0.225465565919876,0.100845530629158,0.122365608811378,2.59547686576843,0.129142463207245,0.0228801462799311,0.235404789447784,0.23451241850853,0.105369955301285,0.127414807677269,2.60108399391174,0.139309898018837,0.0323062725365162,0.246313542127609,0.244729980826378,0.105420082807541,0.130032986402512,2.74967098236084,0.122156478464603,-0.00511205708608031,0.249425008893013,0.367213487625122,0.245057016611099,0.284957110881805,1.78775680065155,0.145802512764931,0.0160516779869795,0.275553345680237,0.389601320028305,0.243798822164536,0.279898911714554,1.9797602891922,0.0293377134948969,-0.0500652939081192,0.108740717172623,0.119944371283054,0.090606652200222,0.101263448596001,1.3679221868515,474,0.056565061211586,-0.0932487025856972,0.20637883245945,0.190599143505096,0.13403408229351,0.132316678762436,1.52139818668365,318,11.7472333908081,1.69747793674469,21.7969875335693,54.0446434020996,42.2974090576172,44.7389907836914,345,0.0304623264819384,-0.0358277820050716,0.0967524349689484,0.140028297901154,0.109565980732441,0.130525335669518,1.3232980966568,0.00921888742595911,-0.0603170022368431,0.0787547752261162,0.138899594545364,0.129680708050728,0.13606595993042,1.08255612850189,0.0132942404597998,-0.0559349395334721,0.0825234204530716,0.143070414662361,0.129776164889336,0.138938963413239,1.11954283714294,0.0686321780085564,-0.0247834958136082,0.162047848105431,0.317827552556992,0.249195381999016,0.297098308801651,1.40373241901398,0.112730503082275,0.0220292750746012,0.203431740403175,0.329383671283722,0.216653153300285,0.294819205999374,1.77589380741119,-0.0979740023612976,-0.166238114237785,-0.0297099035233259,0.0702977776527405,0.168271780014038,0.101425133645535,0.373738497495651,434,0.026664987206459,-0.0766687244176865,0.129998698830605,0.146743923425674,0.120078943669796,0.139102786779404,1.26025259494781,294,-8.02200508117676,-16.1661891937256,0.122179567813873,42.1068344116211,50.1288375854492,44.1910705566406,318,"significant","significant","significant","significant","significant","not significant","not significant","significant","significant","significant","significant","not significant","significant","not significant","not significant","significant","not significant","not significant","not significant","not significant","significant","significant","not significant","not significant",1.83483231067657,0.602817118167877,1.83649790287018,0.604249835014343,1.82848167419434,0.599616706371307,1.75378012657166,0.559747874736786,1.67288064956665,0.513513207435608,1.6174955368042,0.481009691953659,1.40106928348541,0.341630339622498,2.23575162887573,1.01842379570007,2.22561001777649,1.01355934143066,2.32147407531738,1.0713427066803,1.49848186969757,0.42868372797966,1.59804427623749,0.520911335945129,1.3237920999527,0.289716720581055,1.42201995849609,0.42749759554863,1.27802717685699,0.233382478356361,1.07108914852142,0.0677530765533447,1.10243988037109,0.0956840366125107,1.27541506290436,0.231008306145668,1.52032721042633,0.382371634244919,0.417763322591782,-0.965973615646362,1.22206211090088,0.191692695021629
"동대문구",0,"서울특별시",11060,"서울특별시 동대문구","서울특별시 동대문구",0.639543533325195,0.150441691279411,1038,48.7546424865723,959,0.0389489904046059,0.161261409521103,0.181636393070221,0.187892228364944,0.353898108005524,0.319851815700531,0.162173196673393,1038,0.707896590232849,0.126791656017303,0.115212358534336,0.577852249145508,959,0.331113398075104,957,0.326846897602081,959,0.165444374084473,732,47.6204223632812,780,0.103817008435726,0.0530910976231098,0.154542922973633,0.214593604207039,0.110776588320732,0.159756615757942,2.19331955909729,0.10001090914011,0.0458222217857838,0.154199600219727,0.233430996537209,0.133420094847679,0.180624350905418,1.97790420055389,0.102986998856068,0.0484279878437519,0.157546013593674,0.240648224949837,0.137661218643188,0.186298072338104,1.98525154590607,0.116919167339802,0.047038346529007,0.186799988150597,0.410600632429123,0.293681442737579,0.350539028644562,1.67548716068268,0.122050315141678,0.0558499321341515,0.188250705599785,0.376154661178589,0.254104346036911,0.313526421785355,1.76998162269592,0.0375621467828751,-0.012321287766099,0.0874455794692039,0.182103618979454,0.144541472196579,0.161956772208214,1.31768822669983,959,0.0579435154795647,-0.0102198272943497,0.126106858253479,0.19174687564373,0.133803367614746,0.162290036678314,1.53562986850739,683,14.5138235092163,9.950514793396,19.0771331787109,55.1151809692383,40.6013565063477,47.5916900634766,722,0.0855502560734749,0.0149806272238493,0.156119883060455,0.217528715729713,0.131978467106819,0.161261409521103,1.82841861248016,0.0694544911384583,-0.00308313476853073,0.141992121934891,0.225600585341454,0.156146094202995,0.181636393070221,1.5743864774704,0.0891485959291458,0.0146960262209177,0.1636011749506,0.24756783246994,0.158419236540794,0.187892228364944,1.74789261817932,0.103173643350601,0.013393534347415,0.192953750491142,0.430013239383698,0.326839596033096,0.353898108005524,1.55382084846497,0.0888820737600327,0.00346728321164846,0.174296855926514,0.387732148170471,0.298850059509277,0.319851815700531,1.48575735092163,-0.0134031474590302,-0.0722703039646149,0.0454640090465546,0.146808430552483,0.160211578011513,0.162173196673393,0.901945769786835,1038,0.0258106905966997,-0.0615146271884441,0.113136008381844,0.189375966787338,0.163565278053284,0.165444374084473,1.19466555118561,732,5.50876522064209,-1.02233481407166,12.0398654937744,51.9508323669434,46.442066192627,47.6204223632812,780,0.0263630747795105,-0.0238277688622475,0.0765539184212685,0.173796683549881,0.14743360877037,0.159756615757942,1.21642756462097,0.0157927852123976,-0.0375094003975391,0.0690949708223343,0.189016133546829,0.173223361372948,0.180624350905418,1.11241865158081,0.0171375703066587,-0.0365465842187405,0.070821724832058,0.195360854268074,0.17822328209877,0.186298072338104,1.11950421333313,0.11986868083477,0.031162790954113,0.208574563264847,0.414306908845901,0.29443821310997,0.350539028644562,1.69509065151215,0.135429754853249,0.0524544380605221,0.218405067920685,0.386294573545456,0.250864833593369,0.313526421785355,1.87965893745422,-0.150983542203903,-0.197555124759674,-0.104411952197552,0.08171446621418,0.232698008418083,0.161956772208214,0.293423533439636,959,-0.0844470337033272,-0.145672515034676,-0.0232215467840433,0.118294186890125,0.202741220593452,0.162290036678314,0.52759051322937,683,-13.3576211929321,-18.3779926300049,-8.33725070953369,40.7889595031738,54.1465797424316,47.5916900634766,722,"significant","significant","significant","significant","significant","not significant","not significant","significant","significant","not significant","significant","significant","significant","not significant","not significant","not significant","not significant","not significant","not significant","significant","significant","significant","significant","significant",1.93717467784882,0.649844825267792,1.74959397315979,0.553695619106293,1.74811923503876,0.552807629108429,1.39811563491821,0.333541095256805,1.48031568527222,0.389282405376434,1.25987112522125,0.231926992535591,1.43304967880249,0.357036799192429,1.64821374416351,0.530506670475006,1.44480454921722,0.382382035255432,1.5627384185791,0.474466651678085,1.31567060947418,0.291534870862961,1.29741370677948,0.277885168790817,0.916340947151184,-0.0826471224427223,1.15780055522919,0.156008273363113,1.17881321907043,0.165020242333412,1.09116995334625,0.0874344184994698,1.09615790843964,0.091990053653717,1.40710985660553,0.341955304145813,1.53985142707825,0.431956440210342,0.351161003112793,-0.932245910167694,0.583473801612854,-0.520346403121948
"용산구",0,"서울특별시",11030,"서울특별시 용산구","서울특별시 용산구",0.542776226997375,0.215721964836121,784,54.2336730957031,719,0.0881316363811493,0.203855097293854,0.22078800201416,0.222933366894722,0.394691437482834,0.318392306566238,0.211148083209991,784,0.645516693592072,0.159425005316734,0.151693657040596,0.565452992916107,719,0.37355563044548,713,0.43226158618927,719,0.188585072755814,546,51.0892181396484,576,0.0912087336182594,0.030176404863596,0.152241051197052,0.254144787788391,0.162936046719551,0.214371457695961,1.75040149688721,0.0905940160155296,0.028192650526762,0.152995377779007,0.27187642455101,0.181282415986061,0.232326060533524,1.68620479106903,0.0900261178612709,0.0273989737033844,0.152653262019157,0.273970246315002,0.183944121003151,0.234686821699142,1.67399871349335,0.136728286743164,0.0578296184539795,0.215626955032349,0.470402836799622,0.333674550056458,0.411347001791,1.7737455368042,0.139736771583557,0.0665130689740181,0.212960481643677,0.387520611286163,0.247783854603767,0.326661646366119,1.92065954208374,0.0659572929143906,0.00594758195802569,0.125967010855675,0.248831376433372,0.182874083518982,0.220192804932594,1.47944557666779,719,0.0585549026727676,-0.0150305340066552,0.132140338420868,0.220173925161362,0.161619022488594,0.195284128189087,1.46405720710754,502,5.62005805969238,0.378942668437958,10.8611736297607,54.1216735839844,48.5016174316406,51.698673248291,527,0.21247436106205,0.130777105689049,0.29417160153389,0.347928255796432,0.135453909635544,0.203855097293854,3.40557885169983,0.241473242640495,0.157541543245316,0.325404942035675,0.387050896883011,0.145577654242516,0.22078800201416,3.70613765716553,0.238908097147942,0.154840975999832,0.322975218296051,0.388062179088593,0.149154081940651,0.222933366894722,3.6175103187561,0.316121071577072,0.224073946475983,0.408168196678162,0.617184221744537,0.301063150167465,0.394691437482834,3.74287486076355,0.232439294457436,0.142015129327774,0.322863459587097,0.474273771047592,0.241834476590157,0.318392306566238,2.82823348045349,0.0181870441883802,-0.0527133047580719,0.0890873894095421,0.218823865056038,0.200636819005013,0.211148083209991,1.1160386800766,784,0.0621409304440022,-0.021264435723424,0.145546302199364,0.220683038234711,0.158542111515999,0.188585072755814,1.50294327735901,546,1.63407552242279,-4.42698240280151,7.69513368606567,51.5553512573242,49.9212760925293,51.0892181396484,576,-0.0136588318273425,-0.0767660737037659,0.049448411911726,0.20633964240551,0.219998463988304,0.214371457695961,0.921772480010986,-0.0133084394037724,-0.0780371353030205,0.0514202564954758,0.224478095769882,0.237786531448364,0.232326060533524,0.927831828594208,-0.00646579591557384,-0.0718875750899315,0.0589559860527515,0.230869755148888,0.237335562705994,0.234686821699142,0.964579105377197,0.0182832516729832,-0.0621395446360111,0.0987060517072678,0.421926766633987,0.403643518686295,0.411347001791,1.07835602760315,0.0167667493224144,-0.0581174306571484,0.0916509330272675,0.336432158946991,0.319665431976318,0.326661646366119,1.07904386520386,-0.210219502449036,-0.268947035074234,-0.151491969823837,0.0991116538643837,0.309331148862839,0.220192804932594,0.245640486478806,719,-0.143499672412872,-0.210609152913094,-0.0763902068138123,0.105545178055763,0.249044850468636,0.195284128189087,0.355808585882187,502,-15.0163345336914,-20.8327713012695,-9.19989681243896,42.6834526062012,57.6997871398926,51.698673248291,527,"significant","significant","significant","significant","significant","significant","not significant","significant","significant","significant","significant","significant","significant","not significant","not significant","not significant","not significant","not significant","not significant","not significant","not significant","significant","significant","significant",1.5597825050354,0.425470501184464,1.49973964691162,0.389943420886993,1.4894210100174,0.383601069450378,1.40976536273956,0.33239158987999,1.56394612789154,0.42777219414711,1.36067056655884,0.299543350934982,1.36230206489563,0.299844652414322,2.56860995292664,1.04228127002716,2.6587245464325,1.09368824958801,2.60175371170044,1.07165694236755,2.05001592636108,0.800932168960571,1.96115040779114,0.730040550231934,1.09064662456512,0.0861340686678886,1.39195215702057,0.329511404037476,0.93791401386261,-0.0637157186865807,0.94403201341629,-0.057283453643322,0.972756683826447,-0.0275507420301437,1.04529547691345,0.0444472692906857,1.05245089530945,0.05132757127285,0.320406317710876,-0.954706490039825,0.423799872398376,-0.734825074672699
"중구_(124)",0,"서울특별시",11020,"서울특별시 중구","서울특별시 중구",0.547019422054291,0.20105642080307,878,50.2652778625488,774,0.0471020042896271,0.153601258993149,0.213270261883736,0.218837097287178,0.341310113668442,0.235399961471558,0.186716258525848,878,0.671082198619843,0.141328796744347,0.174903780221939,0.609381854534149,774,0.355925589799881,774,0.448537111282349,774,0.232145920395851,589,50.9602470397949,627,0.0968788042664528,0.0419106669723988,0.151846945285797,0.211736083030701,0.114857271313667,0.163041964173317,2.06923007965088,0.113544963300228,0.0526222437620163,0.17446768283844,0.274533271789551,0.160988315939903,0.216983556747437,1.97208094596863,0.112377323210239,0.0511162020266056,0.173638448119164,0.278759241104126,0.166381910443306,0.22191147506237,1.93637800216675,0.130644649267197,0.0578414052724838,0.203447893261909,0.411684155464172,0.281039506196976,0.346883773803711,1.79022407531738,0.101870357990265,0.0366022661328316,0.167138457298279,0.295358806848526,0.193488448858261,0.245251253247261,1.74682402610779,0.0625726208090782,0.00736025488004088,0.117784984409809,0.222001910209656,0.159429296851158,0.189114719629288,1.50407898426056,774,0.166715249419212,0.0870920419692993,0.246338441967964,0.320448875427246,0.153733626008034,0.237506538629532,2.59441471099854,532,11.3058338165283,6.08720445632935,16.5244617462158,56.0675163269043,44.7616844177246,50.6588439941406,560,0.199367821216583,0.125216141343117,0.273519486188889,0.290006339550018,0.0906385183334351,0.153601258993149,4.09804534912109,0.231356084346771,0.14987824857235,0.312833905220032,0.368480712175369,0.137124642729759,0.213270261883736,3.67164540290833,0.230973556637764,0.149065300822258,0.312881797552109,0.373731940984726,0.142758399248123,0.218837097287178,3.58345174789429,0.285717010498047,0.198883637785912,0.372550368309021,0.528725028038025,0.2430080473423,0.341310113668442,3.49483060836792,0.247229978442192,0.166826024651527,0.327633947134018,0.405827283859253,0.158597320318222,0.235399961471558,3.62356972694397,0.103977434337139,0.0298113580793142,0.178143501281738,0.262726873159409,0.158749431371689,0.186716258525848,1.88837945461273,878,0.132211610674858,0.0170548558235168,0.247368380427361,0.322935104370117,0.190723493695259,0.232145920395851,2.0238471031189,589,3.67932486534119,-3.07942485809326,10.4380741119385,52.9984359741211,49.3191108703613,50.9602470397949,627,-0.0207641739398241,-0.0745332464575768,0.0330048948526382,0.152129739522934,0.172893911600113,0.163041964173317,0.858353614807129,-0.0364008545875549,-0.0966296344995499,0.0238279215991497,0.19790817797184,0.234309032559395,0.216983556747437,0.806313693523407,-0.0318295061588287,-0.0924206972122192,0.0287616848945618,0.205245465040207,0.237074971199036,0.22191147506237,0.831068277359009,-0.0187183748930693,-0.0988509654998779,0.0614142194390297,0.336854130029678,0.355572491884232,0.346883773803711,0.920616388320923,0.0250437948852777,-0.0423312820494175,0.092418871819973,0.258705258369446,0.233661457896233,0.245251253247261,1.14458465576172,-0.193065270781517,-0.248539343476295,-0.1375912129879,0.0882075801491737,0.281272858381271,0.189114719629288,0.247198700904846,774,-0.103690624237061,-0.183777287602425,-0.0236039627343416,0.182931870222092,0.286622494459152,0.237506538629532,0.557237386703491,532,-14.253867149353,-20.2016353607178,-8.30609893798828,43.0880928039551,57.3419609069824,50.6588439941406,560,"significant","significant","significant","significant","significant","significant","significant","significant","significant","significant","significant","significant","significant","significant","significant","not significant","not significant","not significant","not significant","not significant","not significant","significant","significant","significant",1.84347128868103,0.594195544719696,1.70529937744141,0.523288309574127,1.67541801929474,0.50640606880188,1.46486222743988,0.376623690128326,1.52649319171906,0.415371417999268,1.39247870445251,0.330871224403381,2.08444237709045,0.701939642429352,3.19959259033203,1.29795694351196,2.68719553947449,1.0848023891449,2.61793303489685,1.05545890331268,2.17575120925903,0.83711850643158,2.55885338783264,1.05025494098663,1.65497839450836,0.55687403678894,1.69321095943451,0.569519400596619,0.879902243614197,-0.12735478579998,0.844645977020264,-0.167758584022522,0.865740776062012,-0.143433347344398,0.94735711812973,-0.053961519151926,1.10717988014221,0.102114848792553,0.313601464033127,-1.02088975906372,0.63823276758194,-0.436580091714859
